"","...1","...2","...3","...4","date","tweet","word","source_file","masked_tweet","logp.jewish","logp.israeli","norm.logp.israeli","norm.logp.jewish","diff"
"2173",2173,2173,2347,5229,2023-12-17,"Famously no hashish, heroin, qat or opium was ever consumers in the whole of the Middle East before the first World Zionist Congress.","zionist","scraped_tweets_zionist_78810.json","Famously no hashish, heroin, qat or opium was ever consumers in the whole of the Middle East before the first World <mask> Congress.",-12.0146121227459,-15.495539963212,-10.5882735151005,-8.63545072085552,1.95282279424495
"2174",2174,2174,2348,5230,2023-12-17,"I dont think it is guilt but financial self interest that drives the support for Israel among Western ruling class. Zionists have a lot of money and that buys influence.","zionist","scraped_tweets_zionist_78810.json","I dont think it is guilt but financial self interest that drives the support for Israel among Western ruling class. <mask> have a lot of money and that buys influence.",-6.49165041544869,-5.87042829912146,-0.963161851009922,-3.11248901355831,-2.14932716254838
"2175",2175,2175,2349,5235,2023-12-17,"Haha.prove it please..zionists keep lying that nothing can be trusted coming out from their filthy mouth","zionist","scraped_tweets_zionist_78810.json","Haha.prove it please..<mask> keep lying that nothing can be trusted coming out from their filthy mouth",-9.44026424681753,-10.678307377313,-5.77104092920146,-6.06110284492715,-0.290061915725683
"2176",2176,2176,2350,5236,2023-12-17,"A police decoy, doesn't really reek of a M0ssad/cia op at all , does it ? So how about talking about all the murderous, child raping zionists who pay u to post such crap ?","zionist","scraped_tweets_zionist_31767.json","A police decoy, doesn't really reek of a M0ssad/cia op at all , does it ? So how about talking about all the murderous, child raping <mask> who pay u to post such crap ?",-6.98075494418706,-8.43320936019378,-3.52594291208224,-3.60159354229668,-0.0756506302144331
"2177",2177,2177,2351,5239,2023-12-17,"There’s 0 proof you whining and name calling instead of providing it says everything  it’s “Isreal” that harbors pedos escaping from other nations. D- for effort zionist pig do better","zionist","scraped_tweets_zionist_31767.json","There’s 0 proof you whining and name calling instead of providing it says everything  it’s “Isreal” that harbors pedos escaping from other nations. D- for effort <mask> pig do better",-8.2229805152835,-9.88902639729784,-4.9817599491863,-4.84381911339312,0.137940835793188
"2178",2178,2178,2352,5246,2023-12-18,"this is very embarrassing on your part, might as well have posted ""omg we're a zionist company and we're proud!""","zionist","scraped_tweets_zionist_31767.json","this is very embarrassing on your part, might as well have posted ""omg we're a <mask> company and we're proud!""",-9.58855448985639,-12.325619429661,-7.41835298154946,-6.20939308796601,1.20895989358346
"2179",2179,2179,2353,5247,2023-12-18,"Thank God you don’t know about Palestinian products because you’d likely steal those too.

After all the most notable Zionist contributions have been land theft, property theft, cuisine theft, culture theft - hell even song theft.

Dr Eli wants to continue this glorious…","zionist","scraped_tweets_zionist_31767.json","Thank God you don’t know about Palestinian products because you’d likely steal those too.

After all the most notable <mask> contributions have been land theft, property theft, cuisine theft, culture theft - hell even song theft.

Dr Eli wants to continue this glorious…",-5.22767749559247,-2.48478691122559,2.42247953688595,-1.84851609370209,-4.27099563058803
"2180",2180,2180,2354,5248,2023-12-18,"They all trying to kiss the Zionist producers in Hollywood to give them jobs. These actors all gone and irrelevant now so try their best to get a job.","zionist","scraped_tweets_zionist_31767.json","They all trying to kiss the <mask> producers in Hollywood to give them jobs. These actors all gone and irrelevant now so try their best to get a job.",-9.52427912713918,-11.2757466925473,-6.36848024443576,-6.1451177252488,0.223362519186967
"2181",2181,2181,2355,5251,2023-12-18,"KEEP MARCHING. KEEP TALKING ABOUT PALESTINE.

The Labor Party and the Guardian are two institutions that lazily racistly calculated they could go along with grotesque zionist lies. Both are finally shifting. Because genocide.","zionist","scraped_tweets_zionist_31767.json","KEEP MARCHING. KEEP TALKING ABOUT PALESTINE.

The Labor Party and the Guardian are two institutions that lazily racistly calculated they could go along with grotesque <mask> lies. Both are finally shifting. Because genocide.",-4.0377001569398,-3.44967492549973,1.45759152261181,-0.658538755049416,-2.11613027766122
"2182",2182,2182,2356,5252,2023-12-18,"NEW from LCRW: 
markmisoshnik
 spoke to former employees of Farley's East who were fired after a viral outrage campaign over anti-Zionist graffiti in a bathroom. Feat. commentary by 
BenLorber8
 of 
PRAEyesRight","zionist","scraped_tweets_zionist_31767.json","NEW from LCRW: 
markmisoshnik
 spoke to former employees of Farley's East who were fired after a viral outrage campaign over anti-<mask> graffiti in a bathroom. Feat. commentary by 
BenLorber8
 of 
PRAEyesRight",-7.35545393798277,-6.13061741681576,-1.22335096870422,-3.97629253609239,-2.75294156738816
"2183",2183,2183,2357,5256,2023-12-18,"This most overrated so called ""comedian"" is another #Zionist ready to be propped by #Israel.

This shows how badly they are losing this battle both on the field & in social media.

#GazaGenocide #Hezbollah #CeasefireNOW #StopTheGenocide #Saudi #Houthis","zionist","scraped_tweets_zionist_31767.json","This most overrated so called ""comedian"" is another #<mask> ready to be propped by #Israel.

This shows how badly they are losing this battle both on the field & in social media.

#GazaGenocide #Hezbollah #CeasefireNOW #StopTheGenocide #Saudi #Houthis",-8.01558320674743,-6.53368144171857,-1.62641499360703,-4.63642180485705,-3.01000681125001
"2184",2184,2184,2358,5258,2023-12-18,"Zionists are weird. They are actively the aggressor, occupier. They set unrealistic standards for genuine peace to continue the war because if there’s peace they will have nothing to distract people from the apartheid and racist state that it is.","zionist","scraped_tweets_zionist_31767.json","<mask> are weird. They are actively the aggressor, occupier. They set unrealistic standards for genuine peace to continue the war because if there’s peace they will have nothing to distract people from the apartheid and racist state that it is.",-8.54442143467443,-4.38608520376334,0.521181244348197,-5.16526003278405,-5.68644127713224
"2185",2185,2185,2359,5261,2023-12-18,"Every day accounts that expose Zionist propaganda are closed.
They cannot tolerate being criticized and want to convince us that Israel is a democratic state.","zionist","scraped_tweets_zionist_31767.json","Every day accounts that expose <mask> propaganda are closed.
They cannot tolerate being criticized and want to convince us that Israel is a democratic state.",-6.0834650034774,-1.59859859351774,3.3086678545938,-2.70430360158702,-6.01297145618081
"2186",2186,2186,2360,5262,2023-12-18,"Reinventing humanity in such a bad world and uniting all the people of the world in one heart is perhaps the priceless invention of Palestine in the world.

Allah knows, but the zionists did not know and lost.","zionist","scraped_tweets_zionist_31767.json","Reinventing humanity in such a bad world and uniting all the people of the world in one heart is perhaps the priceless invention of Palestine in the world.

Allah knows, but the <mask> did not know and lost.",-6.07355445469834,-6.8184827072896,-1.91121625917806,-2.69439305280796,-0.783176793629893
"2187",2187,2187,2361,5266,2023-12-18,"Layla Moran, our only Palestinian born MP with family currently under attack from the IDF, is doing a brilliant job of reporting the atrocities in Gaza in real time (on the BBC).  

While her zionist supporting colleagues shuffle their feet and look at the ground.","zionist","scraped_tweets_zionist_31767.json","Layla Moran, our only Palestinian born MP with family currently under attack from the IDF, is doing a brilliant job of reporting the atrocities in Gaza in real time (on the BBC).  

While her <mask> supporting colleagues shuffle their feet and look at the ground.",-4.05067570984838,-2.66669368388011,2.24057276423143,-0.671514307957996,-2.91208707218942
"2188",2188,2188,2362,5267,2023-12-18,"in retrospect that annoying bitch constantly yelling turning out to be a zionist was a beautiful turn of events","zionist","scraped_tweets_zionist_31767.json","in retrospect that annoying bitch constantly yelling turning out to be a <mask> was a beautiful turn of events",-7.46508766799757,-13.2555797959358,-8.34831334782426,-4.08592626610719,4.26238708171708
"2189",2189,2189,2363,5268,2023-12-18,"Due to the House of Commons fiasco, many are now researching Operation Paperclip & learning that Nazis never lost, they accomplished the goal they were created for. The establishment of the Zionist State of Israel & then were given jobs in Western governments & alphabet agencies.","zionist","scraped_tweets_zionist_31767.json","Due to the House of Commons fiasco, many are now researching Operation Paperclip & learning that Nazis never lost, they accomplished the goal they were created for. The establishment of the <mask> State of Israel & then were given jobs in Western governments & alphabet agencies.",-0.818502721972825,-6.96526776808332,-2.05800131997178,2.56065867991756,4.61865999988934
"2190",2190,2190,2364,5271,2023-12-18,"Robert F. Kennedy Jr; Palestinians most pampered in the world, he is out of his real mind and HEAVY FUNDED By zionists, umm , swallow the water before you talk like that","zionist","scraped_tweets_zionist_31767.json","Robert F. Kennedy Jr; Palestinians most pampered in the world, he is out of his real mind and HEAVY FUNDED By <mask>, umm , swallow the water before you talk like that",-9.02212754419712,-11.1862524781358,-6.27898603002426,-5.64296614230674,0.636019887717527
"2191",2191,2191,2365,5274,2023-12-18,"Christian Zionist Michelle Bachmann tells Charlie Kirk at Amfest conference: 

""It's time that Gaza ends. The 2 million people who live there, they are clever assassins. they need to be removed from that land, that land needs to be turned into a national park.""

Crowd cheers","zionist","scraped_tweets_zionist_31767.json","Christian <mask> Michelle Bachmann tells Charlie Kirk at Amfest conference: 

""It's time that Gaza ends. The 2 million people who live there, they are clever assassins. they need to be removed from that land, that land needs to be turned into a national park.""

Crowd cheers",-7.70680459962652,-12.0054544462842,-7.09818799817266,-4.32764319773614,2.77054480043653
"2192",2192,2192,2366,5275,2023-12-18,"Let's not forget Doctors Withhout Borders and Save the Children but ya...it's definitely everyone else who's wrong not Israel & America.  Zionist are so shameless","zionist","scraped_tweets_zionist_31767.json","Let's not forget Doctors Withhout Borders and Save the Children but ya...it's definitely everyone else who's wrong not Israel & America.  <mask> are so shameless",-7.79526767996248,-6.23147903198729,-1.32421258387575,-4.4161062780721,-3.09189369419634
"2193",2193,2193,2367,5279,2023-12-18,"Zionists say never again yet commit the evil of ghettoization, labyrinths of walls and checkpoints
they say never again yet commit the evil of pogroms, constant blood by bomb and rifle
they claim to protect us by commiting the evils of the swastika in the name of the magen david","zionist","scraped_tweets_zionist_31767.json","<mask> say never again yet commit the evil of ghettoization, labyrinths of walls and checkpoints
they say never again yet commit the evil of pogroms, constant blood by bomb and rifle
they claim to protect us by commiting the evils of the swastika in the name of the magen david",-9.94318472063781,-11.828815495751,-6.92154904763946,-6.56402331874743,0.357525728892037
"2194",2194,2194,2368,5280,2023-12-18,"The Escalation Ladder climbs another Rung. If the US/Zionist Regime doesn't Admit Defeat it will plunge itself into a War it cannot win.

It cannot win because it will suffer infighting and civil war within it's own Nations","zionist","scraped_tweets_zionist_31767.json","The Escalation Ladder climbs another Rung. If the US/<mask> Regime doesn't Admit Defeat it will plunge itself into a War it cannot win.

It cannot win because it will suffer infighting and civil war within it's own Nations",-8.61332265558588,-3.99864831909584,0.908618129015697,-5.2341612536955,-6.14277938271119
"2195",2195,2195,2369,5282,2023-12-18,"“hate speech” my ass… just say you’re zionist fairyloot and stop hiding. the book literally talks about nakba as the “founding of israel” when it’s the forced removal of palestines from their homes and the beginning of their genocide.","zionist","scraped_tweets_zionist_31767.json","“hate speech” my ass… just say you’re <mask> fairyloot and stop hiding. the book literally talks about nakba as the “founding of israel” when it’s the forced removal of palestines from their homes and the beginning of their genocide.",-6.72708833440233,-8.17417057593615,-3.26690412782461,-3.34792693251195,-0.0810228046873327
"2196",2196,2196,2370,5284,2023-12-18,"Oh what a panic! This is another lie of the Zionists. Are you making fun of people? How many mosques in Gaza, where people prayed and took shelter, were destroyed by the occupation forces? 
#IsraelBombingmosques
#IsraelAttackchurch","zionist","scraped_tweets_zionist_78810.json","Oh what a panic! This is another lie of the <mask>. Are you making fun of people? How many mosques in Gaza, where people prayed and took shelter, were destroyed by the occupation forces? 
#IsraelBombingmosques
#IsraelAttackchurch",-3.51625138935447,-3.26548753580928,1.64177891230226,-0.137089987464086,-1.77886889976634
"2197",2197,2197,2371,5285,2023-12-18,"no one has the right to move into a land they lived in 3000 years ago, expel the people who had lived there for 2999 years, and then claim it as their own “indigenous land”

by zionist logic, the Welsh have the right to ethnically cleanse and occupy England.","zionist","scraped_tweets_zionist_78810.json","no one has the right to move into a land they lived in 3000 years ago, expel the people who had lived there for 2999 years, and then claim it as their own “indigenous land”

by <mask> logic, the Welsh have the right to ethnically cleanse and occupy England.",-6.73427177052293,-9.71936575151362,-4.81209930340208,-3.35511036863255,1.45698893476954
"2198",2198,2198,2372,5287,2023-12-18,"These two ""interviews"" have just firmed up my disdain for  zionist apologist Alex Jones. He was great 25 years ago, and now it's sad to see him so owned and controlled. No respect for AJ anymore.","zionist","scraped_tweets_zionist_78810.json","These two ""interviews"" have just firmed up my disdain for  <mask> apologist Alex Jones. He was great 25 years ago, and now it's sad to see him so owned and controlled. No respect for AJ anymore.",-6.38076764064823,-6.29369182050226,-1.38642537239072,-3.00160623875785,-1.61518086636712
"2199",2199,2199,2373,5289,2023-12-18,"The famous words of Samuel Johnson paraphrased: 

Anti-Semitism is the last refuge of the Zionist scoundrel.","zionist","scraped_tweets_zionist_78810.json","The famous words of Samuel Johnson paraphrased: 

Anti-Semitism is the last refuge of the <mask> scoundrel.",-2.7752053891695,-5.71233922969813,-0.805072781586593,0.603956012720884,1.40902879430748
"2200",2200,2200,2374,5290,2023-12-18,"The Zionist is a turd, but Congress getting off light in these critiques. But that don’t get RTs I guess lmao","zionist","scraped_tweets_zionist_78810.json","The <mask> is a turd, but Congress getting off light in these critiques. But that don’t get RTs I guess lmao",-10.3044420668228,-12.8983493891155,-7.99108294100396,-6.92528066493242,1.06580227607155
"2201",2201,2201,2375,5292,2023-12-18,"Mark Regev should be sent to The Hague alongside Benjamin Netanyahu and the rest of the genocidal human animals in Israel's far-right Zionist Government","zionist","scraped_tweets_zionist_78810.json","Mark Regev should be sent to The Hague alongside Benjamin Netanyahu and the rest of the genocidal human animals in Israel's far-right <mask> Government",-3.01976737813356,-2.28070731487965,2.62655913323189,0.359394023756824,-2.26716510947506
"2202",2202,2202,2376,5293,2023-12-18,"These stools  rush to the aid of the Zionist Apartheid regime but sit and watch the embargo of Yemen for years. People are tone deaf.","zionist","scraped_tweets_zionist_78810.json","These stools  rush to the aid of the <mask> Apartheid regime but sit and watch the embargo of Yemen for years. People are tone deaf.",-7.40363602759106,-2.26733752667529,2.63992892143625,-4.02447462570068,-6.66440354713692
"2203",2203,2203,2377,5294,2023-12-18,"It’s interesting that due to power of Zionist lobby domestically, they continue to fund genocidal war even though it is damaging US image internationally -","zionist","scraped_tweets_zionist_78810.json","It’s interesting that due to power of <mask> lobby domestically, they continue to fund genocidal war even though it is damaging US image internationally -",-3.2360731584803,-2.66221855999862,2.24504788811292,0.143088243410084,-2.10195964470283
"2204",2204,2204,2378,5295,2023-12-18,"In the decades prior to 1948, the Zionist movement often employed the euphemism of “voluntary transfer”. One the opportunity arose, however, the “transfer” of Palestinians was anything but “voluntary”.","zionist","scraped_tweets_zionist_31767.json","In the decades prior to 1948, the <mask> movement often employed the euphemism of “voluntary transfer”. One the opportunity arose, however, the “transfer” of Palestinians was anything but “voluntary”.",-3.15869218881679,-4.51187785146341,0.395388596648127,0.220469213073594,-0.174919383574533
"2205",2205,2205,2379,5298,2023-12-18,"Collier has his knickers in a knot because we're not talking enough about #Nigerians killing each other in #Nigeria but are vocal about #Russians, #Ukrainians, #Europeans, #Brits and #Americans committing a #genocide in #Palestine.. #zionist logic..","zionist","scraped_tweets_zionist_78810.json","Collier has his knickers in a knot because we're not talking enough about #Nigerians killing each other in #Nigeria but are vocal about #Russians, #Ukrainians, #Europeans, #Brits and #Americans committing a #genocide in #Palestine.. #<mask> logic..",-6.98373456561418,-9.60420417173476,-4.69693772362322,-3.6045731637238,1.09236455989943
"2206",2206,2206,2380,5303,2023-12-18,"Ansarallah has openly stated that the only Red Sea shipping under threat is shipping to Israel, yet the US persists in claiming that all shipping is at risk, the purpose is to try to secure shipping to Israel.  It would best be called ""Operation Zionist Guardian"".","zionist","scraped_tweets_zionist_78810.json","Ansarallah has openly stated that the only Red Sea shipping under threat is shipping to Israel, yet the US persists in claiming that all shipping is at risk, the purpose is to try to secure shipping to Israel.  It would best be called ""Operation <mask> Guardian"".",-5.64475072959945,-5.49318210485638,-0.585915656744842,-2.26558932770907,-1.67967367096422
"2207",2207,2207,2381,5305,2023-12-18,"this actor been at it ever since the Zionists called him back from his retirement for propaganda lool","zionist","scraped_tweets_zionist_78810.json","this actor been at it ever since the <mask> called him back from his retirement for propaganda lool",-7.8908528465866,-9.36639020653267,-4.45912375842113,-4.51169144469622,-0.0525676862750837
"2208",2208,2208,2382,5307,2023-12-18,"I wrote RFK Jr off a creep long before he unveiled what despicable unhinged Zionist he is. Anyone who didn’t should do serious self-reflection & get better bullshit detectors installed 

1/2","zionist","scraped_tweets_zionist_78810.json","I wrote RFK Jr off a creep long before he unveiled what despicable unhinged <mask> he is. Anyone who didn’t should do serious self-reflection & get better bullshit detectors installed 

1/2",-9.72856429051509,-12.9937142016599,-8.08644775354836,-6.34940288862471,1.73704486492366
"2209",2209,2209,2383,5308,2023-12-18,"We live in such a corrupt world its mind boggling and the amount of mental gymnastics Zionists play to try and justify it is beyond comprehension…","zionist","scraped_tweets_zionist_78810.json","We live in such a corrupt world its mind boggling and the amount of mental gymnastics <mask> play to try and justify it is beyond comprehension…",-11.4466554325561,-12.4226926862484,-7.51542623813686,-8.06749403066572,-0.552067792528852
"2210",2210,2210,2384,5309,2023-12-18,"Pretty much everything the English-speaking world heard about Al-Aqsa Flood on October 7th turned out to be demonstrably false and yet the debunked claims feature in every single Zionist post or reply I’ve come across. “You support mass rape/beheading babies/both”—just unhinged.","zionist","scraped_tweets_zionist_31767.json","Pretty much everything the English-speaking world heard about Al-Aqsa Flood on October 7th turned out to be demonstrably false and yet the debunked claims feature in every single <mask> post or reply I’ve come across. “You support mass rape/beheading babies/both”—just unhinged.",-7.19330827911339,-5.77308039488843,-0.865813946776893,-3.81414687722301,-2.94833293044611
"2211",2211,2211,2385,5313,2023-12-18,"I'm really disappointed in posting_forever in particular. She's angry as hell and I don't agree with her on a bunch of stuff but her vitriol was usually aimed at Zionists and globehead NATOists who want Ukraine to go on forever, not harmlessly embarrassing people like Jo.","zionist","scraped_tweets_zionist_31767.json","I'm really disappointed in posting_forever in particular. She's angry as hell and I don't agree with her on a bunch of stuff but her vitriol was usually aimed at <mask> and globehead NATOists who want Ukraine to go on forever, not harmlessly embarrassing people like Jo.",-7.39415840527572,-7.55991647628862,-2.65265002817708,-4.01499700338534,-1.36234697520825
"2212",2212,2212,2386,5314,2023-12-18,"hi can someone explain to me why shes a zionist (im not doubting it, I havent read the book and just heard her name in passing)","zionist","scraped_tweets_zionist_31767.json","hi can someone explain to me why shes a <mask> (im not doubting it, I havent read the book and just heard her name in passing)",-8.84013629867375,-14.3697198189983,-9.46245337088676,-5.46097489678337,4.0014784741034
"2213",2213,2213,2387,5315,2023-12-18,"i just really love full cast audiobooks won’t recommend daisy jones anymore bc she’s a zionist but used to really like that bc it was the first full cast one i heard","zionist","scraped_tweets_zionist_31767.json","i just really love full cast audiobooks won’t recommend daisy jones anymore bc she’s a <mask> but used to really like that bc it was the first full cast one i heard",-7.86635496194689,-15.6611000620575,-10.753833613946,-4.48719356005651,6.26664005388946
"2214",2214,2214,2389,5320,2023-12-19,"A point of no return.

The way I see it that point has already passed. At least it has in my eyes.

And just like the Nazis we already have a name for them. Zionists.","zionist","scraped_tweets_zionist_78810.json","A point of no return.

The way I see it that point has already passed. At least it has in my eyes.

And just like the Nazis we already have a name for them. <mask>.",-9.72499260455959,-10.5761363707297,-5.66886992261816,-6.34583120266921,-0.676961280051044
"2215",2215,2215,2390,5323,2023-12-19,"Pro-Palestinian is not Pro-Hamas so the Zionists need to stop with the bs already.","zionist","scraped_tweets_zionist_78810.json","Pro-Palestinian is not Pro-Hamas so the <mask> need to stop with the bs already.",-3.63572960508198,-1.96772240778883,2.93954404032271,-0.256568203191596,-3.1961122435143
"2216",2216,2216,2391,5326,2023-12-19,"Idc how much y’all love this series-BOYCOTT 
FairyLoot
 for supporting a Zionist and supporting genocide","zionist","scraped_tweets_zionist_78810.json","Idc how much y’all love this series-BOYCOTT 
FairyLoot
 for supporting a <mask> and supporting genocide",-6.64959427718247,-12.2519164243059,-7.34464997619436,-3.27043287529209,4.07421710090228
"2217",2217,2217,2392,5328,2023-12-19,"Surprise surprise 

We need to expose Zionist lies. It's a genocide driven by pure lies. Follow me and let's expose them","zionist","scraped_tweets_zionist_78810.json","Surprise surprise 

We need to expose <mask> lies. It's a genocide driven by pure lies. Follow me and let's expose them",-7.25321079205263,-5.169003372386,-0.261736924274463,-3.87404939016225,-3.61231246588778
"2218",2218,2218,2393,5329,2023-12-19,"uh oh, hard right zionists democrats are running out of excuses for why we have to support ol' genocbiden","zionist","scraped_tweets_zionist_78810.json","uh oh, hard right <mask> democrats are running out of excuses for why we have to support ol' genocbiden",-7.44261702093003,-11.0966692716862,-6.18940282357466,-4.06345561903965,2.12594720453502
"2219",2219,2219,2394,5330,2023-12-19,"I'll put the left's decades of organizing vs. wars, death penalty, racism, fascism, state-sponsored shitfuckery of every kind against every lickspittle Zionist saying ""whatabout protesting blah"" Every single ""whataboutist"" can literally fuck the fuck off—we DID & DO, where are u?","zionist","scraped_tweets_zionist_78810.json","I'll put the left's decades of organizing vs. wars, death penalty, racism, fascism, state-sponsored shitfuckery of every kind against every lickspittle <mask> saying ""whatabout protesting blah"" Every single ""whataboutist"" can literally fuck the fuck off—we DID & DO, where are u?",-6.69218171475719,-10.1022333161201,-5.19496686800856,-3.31302031286681,1.88194655514176
"2220",2220,2220,2395,5331,2023-12-19,"Puerto Ricans have some of the biggest bootlickers ever... these assholes really be pro-statehood, zionist AND obsessed with their Spanish ancestry

DIE SLOW","zionist","scraped_tweets_zionist_78810.json","Puerto Ricans have some of the biggest bootlickers ever... these assholes really be pro-statehood, <mask> AND obsessed with their Spanish ancestry

DIE SLOW",-7.07430885553908,-10.4492616088229,-5.54199516071136,-3.6951474536487,1.84684770706267
"2221",2221,2221,2396,5334,2023-12-19,"This is unreal, it's like their propaganda teams are secretly anti-zionist and trying to undermine them","zionist","scraped_tweets_zionist_78810.json","This is unreal, it's like their propaganda teams are secretly anti-<mask> and trying to undermine them",-6.48891211539272,-5.87094902402949,-0.963682575917953,-3.10975071350234,-2.14606813758438
"2222",2222,2222,2397,5337,2023-12-19,"War with Iran?

Gen. Wesley Clark tells about a classified memo stating the US planned to take out 7 countries in 5 years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan & Iran.

The Neocon/Zionist Agenda for the Greater Israel Project (Yinon)

In this video [they] lay the blame…","zionist","scraped_tweets_zionist_78810.json","War with Iran?

Gen. Wesley Clark tells about a classified memo stating the US planned to take out 7 countries in 5 years: Iraq, Syria, Lebanon, Libya, Somalia, Sudan & Iran.

The Neocon/<mask> Agenda for the Greater Israel Project (Yinon)

In this video [they] lay the blame…",-4.05373057378109,-4.23856444356347,0.668702004548067,-0.674569171890706,-1.34327117643877
"2223",2223,2223,2398,5342,2023-12-19,"Now the Zionists are using this clip…","zionist","scraped_tweets_zionist_78810.json","Now the <mask> are using this clip…",-7.7760286519765,-6.67353655147717,-1.76627010336563,-4.39686725008612,-2.63059714672048
"2224",2224,2224,2399,5347,2023-12-19,"I haven’t been sharing updates as frequently but I rly hope everyone is witnessing the atrocities as they continue to be more ruthless, as Palestinian people are being starved & left to slowly die from preventable diseases, & each lie/response by IOF, zionists & govt leaders.","zionist","scraped_tweets_zionist_78810.json","I haven’t been sharing updates as frequently but I rly hope everyone is witnessing the atrocities as they continue to be more ruthless, as Palestinian people are being starved & left to slowly die from preventable diseases, & each lie/response by IOF, <mask> & govt leaders.",-7.86413670056912,-5.28182161207045,-0.374555163958913,-4.48497529867874,-4.11042013471982
"2225",2225,2225,2401,5353,2023-12-19,"theyre so obsessed with sex, rape, pedophilia, and death that zionists project their sickness onto everyone","zionist","scraped_tweets_zionist_78810.json","theyre so obsessed with sex, rape, pedophilia, and death that <mask> project their sickness onto everyone",-13.1615124138263,-17.3780908352157,-12.4708243871042,-9.78235101193592,2.68847337516825
"2226",2226,2226,2402,5354,2023-12-19,"Zionists learned from the Nazis very, very well. Everything they do is from the Nazi playbook.","zionist","scraped_tweets_zionist_31767.json","<mask> learned from the Nazis very, very well. Everything they do is from the Nazi playbook.",-9.39551200245732,-9.19712094302881,-4.28985449491727,-6.01635060056694,-1.72649610564966
"2227",2227,2227,2403,5355,2023-12-19,"read 
1KarenWyld
's whole thread for elaboration and points of action. a truly shameful endeavour from the zionist lobby. as settlers in this colony we need to be more respectful.","zionist","scraped_tweets_zionist_78810.json","read 
1KarenWyld
's whole thread for elaboration and points of action. a truly shameful endeavour from the <mask> lobby. as settlers in this colony we need to be more respectful.",-6.65405020286919,-4.92575018426829,-0.0184837361567531,-3.27488880097881,-3.25640506482205
"2228",2228,2228,2404,5357,2023-12-19,"These fake “rich” real estate guys are all broke boys with bad credit and Nelson is probably here in a sponsor by a Zionist who funds that soon to be failed real estate fund company of his.","zionist","scraped_tweets_zionist_78810.json","These fake “rich” real estate guys are all broke boys with bad credit and Nelson is probably here in a sponsor by a <mask> who funds that soon to be failed real estate fund company of his.",-7.44841411030465,-13.0515583839393,-8.14429193582776,-4.06925270841427,4.0750392274135
"2229",2229,2229,2405,5358,2023-12-19,"You got a nice trump card 

Criticizing Zionist crimes automatically levels a person anti-Semitic","zionist","scraped_tweets_zionist_78810.json","You got a nice trump card 

Criticizing <mask> crimes automatically levels a person anti-Semitic",-6.18539098602208,-5.74253117828282,-0.835264730171283,-2.8062295841317,-1.97096485396041
"2230",2230,2230,2406,5363,2023-12-19,"No he disapproves of Zionist Murderers killing children indiscriminately, but that wouldn't be your view would it?","zionist","scraped_tweets_zionist_78810.json","No he disapproves of <mask> Murderers killing children indiscriminately, but that wouldn't be your view would it?",-5.14165749733635,-7.11574794334753,-2.20848149523599,-1.76249609544597,0.445985399790026
"2231",2231,2231,2408,5365,2023-12-19,"Finally, even Zionist get it   

It’s like an African reading the Quran in Arabic doesn’t make him an Arab!","zionist","scraped_tweets_zionist_78810.json","Finally, even <mask> get it   

It’s like an African reading the Quran in Arabic doesn’t make him an Arab!",-6.98809571566068,-5.03188018823157,-0.124613740120033,-3.6089343137703,-3.48432057365026
"2232",2232,2232,2410,5373,2023-12-19,"madison’s dad and brother are openly zionists what did we expect from her","zionist","scraped_tweets_zionist_78810.json","madison’s dad and brother are openly <mask> what did we expect from her",-9.1646877442486,-11.5804071703305,-6.67314072221896,-5.78552634235822,0.887614379860747
"2233",2233,2233,2411,5374,2023-12-19,"Mind u all I said is she’s weird even joking about keeping Gavin employed and this is how she’s acting. If u support zionists just say that instead of speaking on me loser","zionist","scraped_tweets_zionist_78810.json","Mind u all I said is she’s weird even joking about keeping Gavin employed and this is how she’s acting. If u support <mask> just say that instead of speaking on me loser",-10.5212569922239,-12.8701404129609,-7.96287396484936,-7.14209559033352,0.820778374515847
"2234",2234,2234,2412,5376,2023-12-19,"Sure, I love you guys but there is no need to stress his sexual orientation . I mean he does it in the first place, but you shouldn't echo it with the pride flag as a mockery (?). We are all in this battle against zionist terrorism together, no matter our religion or sexual…","zionist","scraped_tweets_zionist_78810.json","Sure, I love you guys but there is no need to stress his sexual orientation . I mean he does it in the first place, but you shouldn't echo it with the pride flag as a mockery (?). We are all in this battle against <mask> terrorism together, no matter our religion or sexual…",-11.347448116664,-10.2411532303631,-5.33388678225156,-7.96828671477362,-2.63439993252205
"2235",2235,2235,2413,5381,2023-12-19,"When we call them Zionists we're actually calling them the righteous ones of Mount Zion, rather than followers of Babylon.

Words have power and when they are used invoke certain imagery.","zionist","scraped_tweets_zionist_78810.json","When we call them <mask> we're actually calling them the righteous ones of Mount Zion, rather than followers of Babylon.

Words have power and when they are used invoke certain imagery.",-5.86683075503081,-8.76246934261975,-3.85520289450821,-2.48766935314043,1.36753354136779
